,ags,description,ags_state_digits,state,name
7129,09374124,"Grafenwöhr, St",09,BY,Grafenwöhr
7130,09374133,"Luhe-Wildenau, M",09,BY,Luhe-Wildenau
7131,09374134,"Mantel, M",09,BY,Mantel
7132,09374137,"Moosbach, M",09,BY,Moosbach
7133,09374139,"Neustadt a.d.Waldnaab, St",09,BY,Neustadt a.d.Waldnaab
7134,09374162,"Vohenstrauß, St",09,BY,Vohenstrauß
7135,09374164,"Waidhaus, M",09,BY,Waidhaus
7136,09374165,"Waldthurn, M",09,BY,Waldthurn
7137,09374168,"Windischeschenbach, St",09,BY,Windischeschenbach
7138,09374128,Kirchendemenreuth,09,BY,Kirchendemenreuth
7139,09374144,"Parkstein, M",09,BY,Parkstein
7140,09374150,Püchersreuth,09,BY,Püchersreuth
7141,09374158,Störnstein,09,BY,Störnstein
7142,09374160,Theisseil,09,BY,Theisseil
7143,09374148,Trabitz,09,BY,Trabitz
7144,09374149,"Pressath, St",09,BY,Pressath
7145,09374156,Schwarzenbach,09,BY,Schwarzenbach
7146,09374119,Etzenricht,09,BY,Etzenricht
7147,09374131,"Kohlberg, M",09,BY,Kohlberg
7148,09374166,Weiherhammer,09,BY,Weiherhammer
7149,09374129,"Kirchenthumbach, M",09,BY,Kirchenthumbach
7150,09374155,Schlammersdorf,09,BY,Schlammersdorf
7151,09374163,Vorbach,09,BY,Vorbach
7152,09374117,"Eschenbach i.d.OPf., St",09,BY,Eschenbach i.d.OPf.
7153,09374140,"Neustadt am Kulm, St",09,BY,Neustadt am Kulm
7154,09374157,Speinshart,09,BY,Speinshart
7155,09374127,Irchenrieth,09,BY,Irchenrieth
7156,09374146,Pirk,09,BY,Pirk
7157,09374154,Schirmitz,09,BY,Schirmitz
7158,09374170,Bechtsrieth,09,BY,Bechtsrieth
7159,09374132,"Leuchtenberg, M",09,BY,Leuchtenberg
7160,09374159,"Tännesberg, M",09,BY,Tännesberg
7161,09374123,Georgenberg,09,BY,Georgenberg
7162,09374147,"Pleystein, St",09,BY,Pleystein
7163,09375117,Barbing,09,BY,Barbing
7164,09375118,"Beratzhausen, M",09,BY,Beratzhausen
7165,09375119,Bernhardswald,09,BY,Bernhardswald
7166,09375143,Hagelstadt,09,BY,Hagelstadt
7167,09375148,"Hemau, St",09,BY,Hemau
7168,09375161,Köfering,09,BY,Köfering
7169,09375165,"Lappersdorf, M",09,BY,Lappersdorf
7170,09375170,Mintraching,09,BY,Mintraching
7171,09375174,"Neutraubling, St",09,BY,Neutraubling
7172,09375175,"Nittendorf, M",09,BY,Nittendorf
7173,09375179,Obertraubling,09,BY,Obertraubling
7174,09375180,Pentling,09,BY,Pentling
7175,09375181,Pettendorf,09,BY,Pettendorf
7176,09375183,Pfatter,09,BY,Pfatter
7177,09375190,"Regenstauf, M",09,BY,Regenstauf
7178,09375196,"Schierling, M",09,BY,Schierling
7179,09375199,Sinzing,09,BY,Sinzing
7180,09375204,Tegernheim,09,BY,Tegernheim
7181,09375205,Thalmassing,09,BY,Thalmassing
7182,09375208,Wenzenbach,09,BY,Wenzenbach
7183,09375209,Wiesent,09,BY,Wiesent
7184,09375213,Zeitlarn,09,BY,Zeitlarn
7185,09375131,Duggendorf,09,BY,Duggendorf
7186,09375153,Holzheim a.Forst,09,BY,Holzheim a.Forst
7187,09375156,"Kallmünz, M",09,BY,Kallmünz
7188,09375122,Brunn,09,BY,Brunn
7189,09375127,Deuerling,09,BY,Deuerling
7190,09375162,"Laaber, M",09,BY,Laaber
7191,09375184,Pielenhofen,09,BY,Pielenhofen
7192,09375211,Wolfsegg,09,BY,Wolfsegg
7193,09375114,Altenthann,09,BY,Altenthann
7194,09375116,Bach a.d.Donau,09,BY,Bach a.d.Donau
7195,09375130,"Donaustauf, M",09,BY,Donaustauf
7196,09375120,Brennberg,09,BY,Brennberg
7197,09375210,"Wörth a.d.Donau, St",09,BY,Wörth a.d.Donau
7198,09375113,Alteglofsheim,09,BY,Alteglofsheim
7199,09375182,Pfakofen,09,BY,Pfakofen
7200,09375115,Aufhausen,09,BY,Aufhausen
7201,09375171,Mötzing,09,BY,Mötzing
7202,09375191,Riekofen,09,BY,Riekofen
7203,09375201,Sünching,09,BY,Sünching
7204,09376116,Bodenwöhr,09,BY,Bodenwöhr
7205,09376117,"Bruck i.d.OPf., M",09,BY,Bruck i.d.OPf.
7206,09376119,"Burglengenfeld, St",09,BY,Burglengenfeld
7207,09376125,Fensterbach,09,BY,Fensterbach
7208,09376141,"Maxhütte-Haidhof, St",09,BY,Maxhütte-Haidhof
7209,09376147,"Neunburg vorm Wald, St",09,BY,Neunburg vorm Wald
7210,09376149,"Nittenau, St",09,BY,Nittenau
7211,09376150,"Wernberg-Köblitz, M",09,BY,Wernberg-Köblitz
7212,09376151,"Oberviechtach, St",09,BY,Oberviechtach
7213,09376159,Schmidgaden,09,BY,Schmidgaden
7214,09376161,"Schwandorf, GKSt",09,BY,Schwandorf
7215,09376170,"Teublitz, St",09,BY,Teublitz
7216,09376131,Gleiritsch,09,BY,Gleiritsch
7217,09376148,Niedermurach,09,BY,Niedermurach
7218,09376171,Teunz,09,BY,Teunz
7219,09376178,"Winklarn, M",09,BY,Winklarn
7220,09376112,Altendorf,09,BY,Altendorf
7221,09376133,Guteneck,09,BY,Guteneck
7222,09376144,"Nabburg, St",09,BY,Nabburg
7223,09376162,Schwarzach b.Nabburg,09,BY,Schwarzach b.Nabburg
7224,09376163,"Schwarzenfeld, M",09,BY,Schwarzenfeld
7225,09376169,Stulln,09,BY,Stulln
7226,09376153,"Pfreimd, St",09,BY,Pfreimd
7227,09376173,Trausnitz,09,BY,Trausnitz
7228,09376160,"Schönsee, St",09,BY,Schönsee
7229,09376167,Stadlern,09,BY,Stadlern
7230,09376176,Weiding,09,BY,Weiding
7231,09376122,Dieterskirchen,09,BY,Dieterskirchen
7232,09376146,"Neukirchen-Balbini, M",09,BY,Neukirchen-Balbini
7233,09376164,"Schwarzhofen, M",09,BY,Schwarzhofen
7234,09376172,Thanstein,09,BY,Thanstein
7235,09376168,Steinberg am See,09,BY,Steinberg am See
7236,09376175,Wackersdorf,09,BY,Wackersdorf
7237,09377112,"Bärnau, St",09,BY,Bärnau
7238,09377116,"Erbendorf, St",09,BY,Erbendorf
7239,09377118,Friedenfels,09,BY,Friedenfels
7240,09377119,"Fuchsmühl, M",09,BY,Fuchsmühl
7241,09377127,Immenreuth,09,BY,Immenreuth
7242,09377131,"Konnersreuth, M",09,BY,Konnersreuth
7243,09377133,Kulmain,09,BY,Kulmain
7244,09377139,"Mähring, M",09,BY,Mähring
7245,09377142,"Neualbenreuth, M",09,BY,Neualbenreuth
7246,09377146,"Plößberg, M",09,BY,Plößberg
7247,09377154,"Tirschenreuth, St",09,BY,Tirschenreuth
7248,09377157,"Waldershof, St",09,BY,Waldershof
7249,09377158,"Waldsassen, St",09,BY,Waldsassen
7250,09377137,Leonberg,09,BY,Leonberg
7251,09377141,"Mitterteich, St",09,BY,Mitterteich
7252,09377145,Pechbrunn,09,BY,Pechbrunn
7253,09377128,Kastl,09,BY,Kastl
7254,09377129,"Kemnath, St",09,BY,Kemnath
7255,09377113,Brand,09,BY,Brand
7256,09377115,Ebnath,09,BY,Ebnath
7257,09377143,Neusorg,09,BY,Neusorg
7258,09377148,Pullenreuth,09,BY,Pullenreuth
7259,09377132,Krummennaab,09,BY,Krummennaab
7260,09377149,Reuth b.Erbendorf,09,BY,Reuth b.Erbendorf
7261,09377117,"Falkenberg, M",09,BY,Falkenberg
7262,09377159,"Wiesau, M",09,BY,Wiesau
7263,09461000,Bamberg,09,BY,Bamberg
7264,09462000,Bayreuth,09,BY,Bayreuth
7265,09463000,Coburg,09,BY,Coburg
7266,09464000,Hof,09,BY,Hof
7267,09471111,Altendorf,09,BY,Altendorf
7268,09471117,Bischberg,09,BY,Bischberg
7269,09471119,Breitengüßbach,09,BY,Breitengüßbach
7270,09471123,"Buttenheim, M",09,BY,Buttenheim
7271,09471131,Frensdorf,09,BY,Frensdorf
7272,09471137,Gundelsheim,09,BY,Gundelsheim
7273,09471140,"Hallstadt, St",09,BY,Hallstadt
7274,09471142,"Heiligenstadt i.OFr., M",09,BY,Heiligenstadt i.OFr.
7275,09471145,"Hirschaid, M",09,BY,Hirschaid
7276,09471150,Kemmern,09,BY,Kemmern
7277,09471155,Litzendorf,09,BY,Litzendorf
7278,09471159,Memmelsdorf,09,BY,Memmelsdorf
7279,09471165,Oberhaid,09,BY,Oberhaid
7280,09471169,Pettstadt,09,BY,Pettstadt
7281,09471172,Pommersfelden,09,BY,Pommersfelden
7282,09471174,"Rattelsdorf, M",09,BY,Rattelsdorf
7283,09471185,"Scheßlitz, St",09,BY,Scheßlitz
7284,09471191,Stegaurach,09,BY,Stegaurach
7285,09471195,Strullendorf,09,BY,Strullendorf
7286,09471207,Viereth-Trunstadt,09,BY,Viereth-Trunstadt
7287,09471208,Walsdorf,09,BY,Walsdorf
7288,09471214,"Zapfendorf, M",09,BY,Zapfendorf
7289,09471220,"Schlüsselfeld, St",09,BY,Schlüsselfeld
7290,09471115,"Baunach, St",09,BY,Baunach
7291,09471133,Gerach,09,BY,Gerach
7292,09471152,Lauter,09,BY,Lauter
7293,09471175,Reckendorf,09,BY,Reckendorf
7294,09471151,Königsfeld,09,BY,Königsfeld
7295,09471189,Stadelhofen,09,BY,Stadelhofen
7296,09471209,Wattendorf,09,BY,Wattendorf
7297,09471122,"Burgwindheim, M",09,BY,Burgwindheim
7298,09471128,"Ebrach, M",09,BY,Ebrach
7299,09471120,"Burgebrach, M",09,BY,Burgebrach
7300,09471186,Schönbrunn i.Steigerwald,09,BY,Schönbrunn i.Steigerwald
7301,09471154,Lisberg,09,BY,Lisberg
7302,09471173,Priesendorf,09,BY,Priesendorf
7303,09472111,Ahorntal,09,BY,Ahorntal
7304,09472116,"Bad Berneck i.Fichtelgebirge, St",09,BY,Bad Berneck i.Fichtelgebirge
7305,09472119,Bindlach,09,BY,Bindlach
7306,09472121,Bischofsgrün,09,BY,Bischofsgrün
7307,09472131,Eckersdorf,09,BY,Eckersdorf
7308,09472138,Fichtelberg,09,BY,Fichtelberg
7309,09472139,"Gefrees, St",09,BY,Gefrees
7310,09472143,"Goldkronach, St",09,BY,Goldkronach
7311,09472150,Heinersreuth,09,BY,Heinersreuth
7312,09472164,Mehlmeisel,09,BY,Mehlmeisel
7313,09472175,"Pegnitz, St",09,BY,Pegnitz
7314,09472179,"Pottenstein, St",09,BY,Pottenstein
7315,09472190,Speichersdorf,09,BY,Speichersdorf
7316,09472197,"Waischenfeld, St",09,BY,Waischenfeld
7317,09472198,Warmensteinach,09,BY,Warmensteinach
7318,09472115,Aufseß,09,BY,Aufseß
7319,09472154,"Hollfeld, St",09,BY,Hollfeld
7320,09472176,Plankenfels,09,BY,Plankenfels
7321,09472141,Glashütten,09,BY,Glashütten
7322,09472167,Mistelgau,09,BY,Mistelgau
7323,09472140,Gesees,09,BY,Gesees
7324,09472155,Hummeltal,09,BY,Hummeltal
7325,09472166,Mistelbach,09,BY,Mistelbach
7326,09472133,Emtmannsberg,09,BY,Emtmannsberg
7327,09472156,Kirchenpingarten,09,BY,Kirchenpingarten
7328,09472188,Seybothenreuth,09,BY,Seybothenreuth
7329,09472199,"Weidenberg, M",09,BY,Weidenberg
7330,09472127,"Creußen, St",09,BY,Creußen
7331,09472146,Haag,09,BY,Haag
7332,09472180,Prebitz,09,BY,Prebitz
7333,09472184,"Schnabelwaid, M",09,BY,Schnabelwaid
7334,09472118,"Betzenstein, St",09,BY,Betzenstein
7335,09472177,"Plech, M",09,BY,Plech
7336,09473112,Ahorn,09,BY,Ahorn
7337,09473120,Dörfles-Esbach,09,BY,Dörfles-Esbach
7338,09473121,Ebersdorf b.Coburg,09,BY,Ebersdorf b.Coburg
7339,09473132,Großheirath,09,BY,Großheirath
7340,09473138,Itzgrund,09,BY,Itzgrund
7341,09473141,Lautertal,09,BY,Lautertal
7342,09473144,Meeder,09,BY,Meeder
7343,09473151,"Neustadt b.Coburg, GKSt",09,BY,Neustadt b.Coburg
7344,09473158,"Bad Rodach, St",09,BY,Bad Rodach
7345,09473159,"Rödental, St",09,BY,Rödental
7346,09473165,"Seßlach, St",09,BY,Seßlach
7347,09473166,Sonnefeld,09,BY,Sonnefeld
7348,09473170,Untersiemau,09,BY,Untersiemau
7349,09473174,Weidhausen b.Coburg,09,BY,Weidhausen b.Coburg
7350,09473175,Weitramsdorf,09,BY,Weitramsdorf
7351,09473134,Grub a.Forst,09,BY,Grub a.Forst
7352,09473153,Niederfüllbach,09,BY,Niederfüllbach
7353,09474123,"Eggolsheim, M",09,BY,Eggolsheim
7354,09474124,"Egloffstein, M",09,BY,Egloffstein
7355,09474126,"Forchheim, GKSt",09,BY,Forchheim
7356,09474129,"Gößweinstein, M",09,BY,Gößweinstein
7357,09474133,Hallerndorf,09,BY,Hallerndorf
7358,09474134,Hausen,09,BY,Hausen
7359,09474135,Heroldsbach,09,BY,Heroldsbach
7360,09474140,"Igensdorf, M",09,BY,Igensdorf
7361,09474146,Langensendelbach,09,BY,Langensendelbach
7362,09474154,"Neunkirchen a.Brand, M",09,BY,Neunkirchen a.Brand
7363,09474156,Obertrubach,09,BY,Obertrubach
7364,09474161,"Pretzfeld, M",09,BY,Pretzfeld
7365,09474176,"Wiesenttal, M",09,BY,Wiesenttal
7366,09474121,"Ebermannstadt, St",09,BY,Ebermannstadt
7367,09474168,Unterleinleiter,09,BY,Unterleinleiter
7368,09474145,Kunreuth,09,BY,Kunreuth
7369,09474158,Pinzberg,09,BY,Pinzberg
7370,09474175,Wiesenthau,09,BY,Wiesenthau
7371,09474143,Kirchehrenbach,09,BY,Kirchehrenbach
7372,09474147,Leutenbach,09,BY,Leutenbach
7373,09474171,Weilersbach,09,BY,Weilersbach
7374,09474122,Effeltrich,09,BY,Effeltrich
7375,09474160,Poxdorf,09,BY,Poxdorf
7376,09474119,Dormitz,09,BY,Dormitz
7377,09474137,Hetzles,09,BY,Hetzles
7378,09474144,Kleinsendelbach,09,BY,Kleinsendelbach
7379,09474132,"Gräfenberg, St",09,BY,Gräfenberg
7380,09474138,"Hiltpoltstein, M",09,BY,Hiltpoltstein
7381,09474173,Weißenohe,09,BY,Weißenohe
7382,09475112,"Bad Steben, M",09,BY,Bad Steben
7383,09475113,Berg,09,BY,Berg
7384,09475120,Döhlau,09,BY,Döhlau
7385,09475128,Geroldsgrün,09,BY,Geroldsgrün
7386,09475136,"Helmbrechts, St",09,BY,Helmbrechts
7387,09475141,Köditz,09,BY,Köditz
7388,09475142,Konradsreuth,09,BY,Konradsreuth
7389,09475154,"Münchberg, St",09,BY,Münchberg
7390,09475156,"Naila, St",09,BY,Naila
7391,09475158,"Oberkotzau, M",09,BY,Oberkotzau
7392,09475161,Regnitzlosau,09,BY,Regnitzlosau
7393,09475162,"Rehau, St",09,BY,Rehau
7394,09475168,"Schwarzenbach a.d.Saale, St",09,BY,Schwarzenbach a.d.Saale
7395,09475169,"Schwarzenbach a.Wald, St",09,BY,Schwarzenbach a.Wald
7396,09475171,"Selbitz, St",09,BY,Selbitz
7397,09475175,"Stammbach, M",09,BY,Stammbach
7398,09475189,"Zell im Fichtelgebirge, M",09,BY,Zell im Fichtelgebirge
7399,09475137,Issigau,09,BY,Issigau
7400,09475146,"Lichtenberg, St",09,BY,Lichtenberg
7401,09475123,Feilitzsch,09,BY,Feilitzsch
7402,09475127,Gattendorf,09,BY,Gattendorf
7403,09475181,Töpen,09,BY,Töpen
7404,09475182,Trogen,09,BY,Trogen
7405,09475145,Leupoldsgrün,09,BY,Leupoldsgrün
7406,09475165,"Schauenstein, St",09,BY,Schauenstein
7407,09475174,"Sparneck, M",09,BY,Sparneck
7408,09475184,Weißdorf,09,BY,Weißdorf
7409,09476145,"Kronach, St",09,BY,Kronach
7410,09476146,"Küps, M",09,BY,Küps
7411,09476152,"Ludwigsstadt, St",09,BY,Ludwigsstadt
7412,09476159,"Nordhalben, M",09,BY,Nordhalben
7413,09476164,"Pressig, M",09,BY,Pressig
7414,09476175,Steinbach a.Wald,09,BY,Steinbach a.Wald
7415,09476177,"Steinwiesen, M",09,BY,Steinwiesen
7416,09476178,Stockheim,09,BY,Stockheim
7417,09476179,"Tettau, M",09,BY,Tettau
7418,09476183,"Marktrodach, M",09,BY,Marktrodach
7419,09476184,"Wallenfels, St",09,BY,Wallenfels
7420,09476185,Weißenbrunn,09,BY,Weißenbrunn
7421,09476189,Wilhelmsthal,09,BY,Wilhelmsthal
7422,09476166,Reichenbach,09,BY,Reichenbach
7423,09476180,"Teuschnitz, St",09,BY,Teuschnitz
7424,09476182,Tschirn,09,BY,Tschirn
7425,09476154,"Mitwitz, M",09,BY,Mitwitz
7426,09476171,Schneckenlohe,09,BY,Schneckenlohe
7427,09477121,Himmelkron,09,BY,Himmelkron
7428,09477128,"Kulmbach, GKSt",09,BY,Kulmbach
7429,09477136,"Mainleus, M",09,BY,Mainleus
7430,09477139,"Marktschorgast, M",09,BY,Marktschorgast
7431,09477142,Neudrossenfeld,09,BY,Neudrossenfeld
7432,09477143,Neuenmarkt,09,BY,Neuenmarkt
7433,09477148,"Presseck, M",09,BY,Presseck
7434,09477157,"Thurnau, M",09,BY,Thurnau
7435,09477163,"Wirsberg, M",09,BY,Wirsberg
7436,09477151,Rugendorf,09,BY,Rugendorf
7437,09477156,"Stadtsteinach, St",09,BY,Stadtsteinach
7438,09477117,"Grafengehaig, M",09,BY,Grafengehaig
7439,09477138,"Marktleugast, M",09,BY,Marktleugast
7440,09477118,Guttenberg,09,BY,Guttenberg
7441,09477129,"Kupferberg, St",09,BY,Kupferberg
7442,09477135,"Ludwigschorgast, M",09,BY,Ludwigschorgast
7443,09477159,Untersteinach,09,BY,Untersteinach
7444,09477124,"Kasendorf, M",09,BY,Kasendorf
7445,09477164,"Wonsees, M",09,BY,Wonsees
7446,09477119,Harsdorf,09,BY,Harsdorf
7447,09477127,Ködnitz,09,BY,Ködnitz
7448,09477158,Trebgast,09,BY,Trebgast
7449,09478111,Altenkunstadt,09,BY,Altenkunstadt
7450,09478116,"Burgkunstadt, St",09,BY,Burgkunstadt
7451,09478120,"Ebensfeld, M",09,BY,Ebensfeld
7452,09478139,"Lichtenfels, St",09,BY,Lichtenfels
7453,09478145,Michelau i.OFr.,09,BY,Michelau i.OFr.
7454,09478165,"Bad Staffelstein, St",09,BY,Bad Staffelstein
7455,09478176,"Weismain, St",09,BY,Weismain
7456,09478143,"Marktgraitz, M",09,BY,Marktgraitz
7457,09478155,Redwitz a.d.Rodach,09,BY,Redwitz a.d.Rodach
7458,09478127,Hochstadt a.Main,09,BY,Hochstadt a.Main
7459,09478144,"Marktzeuln, M",09,BY,Marktzeuln
7460,09479112,"Arzberg, St",09,BY,Arzberg
7461,09479129,"Kirchenlamitz, St",09,BY,Kirchenlamitz
7462,09479135,"Marktleuthen, St",09,BY,Marktleuthen
7463,09479136,"Marktredwitz, GKSt",09,BY,Marktredwitz
7464,09479145,Röslau,09,BY,Röslau
7465,09479150,"Schönwald, St",09,BY,Schönwald
7466,09479152,"Selb, GKSt",09,BY,Selb
7467,09479166,"Weißenstadt, St",09,BY,Weißenstadt
7468,09479169,"Wunsiedel, St",09,BY,Wunsiedel
7469,09479126,Höchstädt i.Fichtelgebirge,09,BY,Höchstädt i.Fichtelgebirge
7470,09479158,"Thiersheim, M",09,BY,Thiersheim
7471,09479159,"Thierstein, M",09,BY,Thierstein
7472,09479127,"Hohenberg a.d.Eger, St",09,BY,Hohenberg a.d.Eger
7473,09479147,"Schirnding, M",09,BY,Schirnding
7474,09479111,Bad Alexandersbad,09,BY,Bad Alexandersbad
7475,09479138,Nagel,09,BY,Nagel
7476,09479161,Tröstau,09,BY,Tröstau
7477,09561000,Ansbach,09,BY,Ansbach
7478,09562000,Erlangen,09,BY,Erlangen
7479,09563000,Fürth,09,BY,Fürth
7480,09564000,Nürnberg,09,BY,Nürnberg
7481,09565000,Schwabach,09,BY,Schwabach
7482,09571113,"Arberg, M",09,BY,Arberg
7483,09571114,Aurach,09,BY,Aurach
7484,09571115,"Bechhofen, M",09,BY,Bechhofen
7485,09571127,Burgoberbach,09,BY,Burgoberbach
7486,09571130,"Colmberg, M",09,BY,Colmberg
7487,09571135,"Dietenhofen, M",09,BY,Dietenhofen
7488,09571136,"Dinkelsbühl, GKSt",09,BY,Dinkelsbühl
7489,09571139,"Dürrwangen, M",09,BY,Dürrwangen
7490,09571145,"Feuchtwangen, St",09,BY,Feuchtwangen
7491,09571146,"Flachslanden, M",09,BY,Flachslanden
7492,09571165,"Heilsbronn, St",09,BY,Heilsbronn
7493,09571166,"Herrieden, St",09,BY,Herrieden
7494,09571170,Langfurth,09,BY,Langfurth
7495,09571171,"Lehrberg, M",09,BY,Lehrberg
7496,09571174,"Leutershausen, St",09,BY,Leutershausen
7497,09571175,"Lichtenau, M",09,BY,Lichtenau
7498,09571177,"Merkendorf, St",09,BY,Merkendorf
7499,09571180,Neuendettelsau,09,BY,Neuendettelsau
7500,09571183,Oberdachstetten,09,BY,Oberdachstetten
7501,09571190,Petersaurach,09,BY,Petersaurach
7502,09571193,"Rothenburg ob der Tauber, GKSt",09,BY,Rothenburg ob der Tauber
7503,09571196,Sachsen b.Ansbach,09,BY,Sachsen b.Ansbach
7504,09571199,Schnelldorf,09,BY,Schnelldorf
7505,09571200,"Schopfloch, M",09,BY,Schopfloch
7506,09571214,"Wassertrüdingen, St",09,BY,Wassertrüdingen
7507,09571226,"Windsbach, St",09,BY,Windsbach
7508,09571111,Adelshofen,09,BY,Adelshofen
7509,09571152,Gebsattel,09,BY,Gebsattel
7510,09571155,Geslau,09,BY,Geslau
7511,09571169,Insingen,09,BY,Insingen
7512,09571181,Neusitz,09,BY,Neusitz
7513,09571188,Ohrenbach,09,BY,Ohrenbach
7514,09571205,Steinsfeld,09,BY,Steinsfeld
7515,09571225,Windelsbach,09,BY,Windelsbach
7516,09571125,Buch a.Wald,09,BY,Buch a.Wald
7517,09571134,Diebach,09,BY,Diebach
7518,09571137,"Dombühl, M",09,BY,Dombühl
7519,09571198,"Schillingsfürst, St",09,BY,Schillingsfürst
7520,09571222,Wettringen,09,BY,Wettringen
7521,09571228,Wörnitz,09,BY,Wörnitz
7522,09571122,Bruckberg,09,BY,Bruckberg
7523,09571194,Rügland,09,BY,Rügland
7524,09571217,Weihenzell,09,BY,Weihenzell
7525,09571189,"Ornbau, St",09,BY,Ornbau
7526,09571216,"Weidenbach, M",09,BY,Weidenbach
7527,09571128,Burk,09,BY,Burk
7528,09571132,"Dentlein a.Forst, M",09,BY,Dentlein a.Forst
7529,09571223,Wieseth,09,BY,Wieseth
7530,09571179,Mönchsroth,09,BY,Mönchsroth
7531,09571218,"Weiltingen, M",09,BY,Weiltingen
7532,09571224,Wilburgstetten,09,BY,Wilburgstetten
7533,09571141,Ehingen,09,BY,Ehingen
7534,09571154,Gerolfingen,09,BY,Gerolfingen
7535,09571192,Röckingen,09,BY,Röckingen
7536,09571208,Unterschwaningen,09,BY,Unterschwaningen
7537,09571227,Wittelshofen,09,BY,Wittelshofen
7538,09571178,Mitteleschenbach,09,BY,Mitteleschenbach
7539,09571229,"Wolframs-Eschenbach, St",09,BY,Wolframs-Eschenbach
7540,09572111,Adelsdorf,09,BY,Adelsdorf
7541,09572115,"Baiersdorf, St",09,BY,Baiersdorf
7542,09572119,Bubenreuth,09,BY,Bubenreuth
7543,09572121,"Eckental, M",09,BY,Eckental
7544,09572130,Hemhofen,09,BY,Hemhofen
7545,09572131,"Heroldsberg, M",09,BY,Heroldsberg
7546,09572132,"Herzogenaurach, St",09,BY,Herzogenaurach
7547,09572135,"Höchstadt a.d.Aisch, St",09,BY,Höchstadt a.d.Aisch
7548,09572137,Kalchreuth,09,BY,Kalchreuth
7549,09572142,Möhrendorf,09,BY,Möhrendorf
7550,09572149,Röttenbach,09,BY,Röttenbach
7551,09572160,"Wachenroth, M",09,BY,Wachenroth
7552,09572164,"Weisendorf, M",09,BY,Weisendorf
7553,09572126,Gremsdorf,09,BY,Gremsdorf
7554,09572139,"Lonnerstadt, M",09,BY,Lonnerstadt
7555,09572143,"Mühlhausen, M",09,BY,Mühlhausen
7556,09572159,"Vestenbergsgreuth, M",09,BY,Vestenbergsgreuth
7557,09572114,Aurachtal,09,BY,Aurachtal
7558,09572147,Oberreichenbach,09,BY,Oberreichenbach
7559,09572120,Buckenhof,09,BY,Buckenhof
7560,09572141,Marloffstein,09,BY,Marloffstein
7561,09572154,Spardorf,09,BY,Spardorf
7562,09572158,Uttenreuth,09,BY,Uttenreuth
7563,09572127,Großenseebach,09,BY,Großenseebach
7564,09572133,Heßdorf,09,BY,Heßdorf
7565,09573111,"Ammerndorf, M",09,BY,Ammerndorf
7566,09573114,"Cadolzburg, M",09,BY,Cadolzburg
7567,09573115,Großhabersdorf,09,BY,Großhabersdorf
7568,09573120,"Langenzenn, St",09,BY,Langenzenn
7569,09573122,"Oberasbach, St",09,BY,Oberasbach
7570,09573124,Puschendorf,09,BY,Puschendorf
7571,09573125,"Roßtal, M",09,BY,Roßtal
7572,09573127,"Stein, St",09,BY,Stein
7573,09573133,"Wilhermsdorf, M",09,BY,Wilhermsdorf
7574,09573134,"Zirndorf, St",09,BY,Zirndorf
7575,09573126,Seukendorf,09,BY,Seukendorf
7576,09573130,Veitsbronn,09,BY,Veitsbronn
7577,09573123,Obermichelbach,09,BY,Obermichelbach
7578,09573129,Tuchenbach,09,BY,Tuchenbach
7579,09574112,"Altdorf b.Nürnberg, St",09,BY,Altdorf b.Nürnberg
7580,09574117,Burgthann,09,BY,Burgthann
7581,09574123,"Feucht, M",09,BY,Feucht
7582,09574132,"Hersbruck, St",09,BY,Hersbruck
7583,09574135,Kirchensittenbach,09,BY,Kirchensittenbach
7584,09574138,"Lauf a.d.Pegnitz, St",09,BY,Lauf a.d.Pegnitz
7585,09574139,Leinburg,09,BY,Leinburg
7586,09574140,"Neuhaus a.d.Pegnitz, M",09,BY,Neuhaus a.d.Pegnitz
7587,09574141,Neunkirchen a.Sand,09,BY,Neunkirchen a.Sand
7588,09574146,Ottensoos,09,BY,Ottensoos
7589,09574147,Pommelsbrunn,09,BY,Pommelsbrunn
7590,09574150,Reichenschwand,09,BY,Reichenschwand
7591,09574152,"Röthenbach a.d.Pegnitz, St",09,BY,Röthenbach a.d.Pegnitz
7592,09574154,Rückersdorf,09,BY,Rückersdorf
7593,09574155,"Schnaittach, M",09,BY,Schnaittach
7594,09574156,Schwaig b.Nürnberg,09,BY,Schwaig b.Nürnberg
7595,09574157,Schwarzenbruck,09,BY,Schwarzenbruck
7596,09574158,Simmelsdorf,09,BY,Simmelsdorf
7597,09574164,Winkelhaid,09,BY,Winkelhaid
7598,09574129,Hartenstein,09,BY,Hartenstein
7599,09574160,"Velden, St",09,BY,Velden
7600,09574161,Vorra,09,BY,Vorra
7601,09574111,Alfeld,09,BY,Alfeld
7602,09574128,Happurg,09,BY,Happurg
7603,09574120,Engelthal,09,BY,Engelthal
7604,09574131,Henfenfeld,09,BY,Henfenfeld
7605,09574145,Offenhausen,09,BY,Offenhausen
7606,09575112,"Bad Windsheim, St",09,BY,Bad Windsheim
7607,09575116,"Burghaslach, M",09,BY,Burghaslach
7608,09575119,Dietersheim,09,BY,Dietersheim
7609,09575121,"Emskirchen, M",09,BY,Emskirchen
7610,09575135,"Ipsheim, M",09,BY,Ipsheim
7611,09575145,"Markt Erlbach, M",09,BY,Markt Erlbach
7612,09575153,"Neustadt a.d.Aisch, St",09,BY,Neustadt a.d.Aisch
7613,09575156,"Obernzenn, M",09,BY,Obernzenn
7614,09575138,Langenfeld,09,BY,Langenfeld
